fid,Артикул,Название товара,Полное описание,Производитель,Цена продажи,Цена старая,Остаток,Изображения,Url,Подкатегория 1,ID товара в InSales,ID варианта товара в InSales,Параметр: Основной цвет,Параметр: Доп. цвета
1213,63011,Смеситель для раковины KAISER Vega (63011),"",KAISER,5400.0,0.0,,https://static-ru.insales.ru/images/products/1/1272/486221048/35873285-1.jpg https://static-ru.insales.ru/images/products/1/1273/486221049/35873285-2.jpg,http://santitan.ru/product/smesitel-dlya-rakoviny-kaiser-vega-63011-2?variant_id=467768348,Каталог,269463031,467768348
1231,62011,Смеситель для раковины KAISER Estilo (62011),"",KAISER,5530.0,0.0,,https://static-ru.insales.ru/images/products/1/1417/486221193/35873304-1.jpg https://static-ru.insales.ru/images/products/1/1418/486221194/35873304-2.jpg,http://santitan.ru/product/smesitel-dlya-rakoviny-kaiser-estilo-62011-2?variant_id=467768434,Каталог,269463068,467768434
1235,32011,Смеситель для раковины KAISER Luxor (32011),"",KAISER,5430.0,0.0,,https://static-ru.insales.ru/images/products/1/1527/486221303/35873248-1.jpg https://static-ru.insales.ru/images/products/1/1528/486221304/35873248-2.jpg,http://santitan.ru/product/smesitel-dlya-rakoviny-kaiser-luxor-32011?variant_id=467768449,Каталог,269463075,467768449
1251,42011,Смеситель для раковины KAISER Saturn (42011),"",KAISER,5400.0,0.0,,https://static-ru.insales.ru/images/products/1/1466/486221242/35873395-1.jpg https://static-ru.insales.ru/images/products/1/1467/486221243/35873395-2.jpg,http://santitan.ru/product/smesitel-dlya-rakoviny-kaiser-saturn-42011?variant_id=467768535,Каталог,269463110,467768535
1258,202429,Дробилка механическая для винограда Delta ДВ-3,"",Delta,5790.0,0.0,,https://static-ru.insales.ru/images/products/1/1485/486221261/35919094-1.jpg https://static-ru.insales.ru/images/products/1/1487/486221263/35919094-2.jpg https://static-ru.insales.ru/images/products/1/1488/486221264/35919094-3.jpg https://static-ru.insales.ru/images/products/1/1489/486221265/35919094-4.jpg https://static-ru.insales.ru/images/products/1/1490/486221266/35919094-5.jpg https://static-ru.insales.ru/images/products/1/1492/486221268/35919094-6.jpg https://static-ru.insales.ru/images/products/1/1493/486221269/35919094-7.jpg https://static-ru.insales.ru/images/products/1/1494/486221270/35919094-8.jpg https://static-ru.insales.ru/images/products/1/1495/486221271/35919094-9.jpg,http://santitan.ru/product/drobilka-mehanicheskaya-dlya-vinograda-delta-dv-3?variant_id=467768557,Каталог,269463124,467768557
1265,67177-1x,Смеситель для ванны с душем KAISER Aurora (67177-1),"",KAISER,6000.0,0.0,,https://static-ru.insales.ru/images/products/1/1514/486221290/36402645-1.jpg https://static-ru.insales.ru/images/products/1/1515/486221291/36402645-2.jpg,http://santitan.ru/product/smesitel-dlya-vanny-s-dushem-kaiser-aurora-67177-1-2?variant_id=467768603,Каталог,269463140,467768603
1277,11211,Смеситель для раковины KAISER Carlson Lux (11211),"",KAISER,5470.0,0.0,,https://static-ru.insales.ru/images/products/1/1637/486221413/35873416-1.jpg https://static-ru.insales.ru/images/products/1/1639/486221415/35873416-2.jpg,http://santitan.ru/product/smesitel-dlya-rakoviny-kaiser-carlson-lux-11211?variant_id=467768675,Каталог,269463157,467768675
1284,48077x,Смеситель для ванны KAISER Comba (48077),"",KAISER,5920.0,0.0,,https://static-ru.insales.ru/images/products/1/1817/486221593/36639471-1.jpg https://static-ru.insales.ru/images/products/1/1818/486221594/36639471-2.jpg,http://santitan.ru/product/smesitel-dlya-vanny-kaiser-comba-48077-2?variant_id=467768722,Каталог,269463173,467768722
1307,05011-2,Смеситель для раковины KAISER Cezar (05011-2),"",KAISER,5820.0,0.0,0,https://static-ru.insales.ru/images/products/1/1748/486221524/35873187-1.jpg https://static-ru.insales.ru/images/products/1/1749/486221525/35873187-2.jpg,http://santitan.ru/product/smesitel-dlya-rakoviny-kaiser-cezar-05011-2-2?variant_id=467768836,Каталог,269463204,467768836
1311,55011-4,Смеситель для раковины KAISER County (55011-4),"",KAISER,5030.0,0.0,0,https://static-ru.insales.ru/images/products/1/1753/486221529/35873228-1.jpg https://static-ru.insales.ru/images/products/1/1754/486221530/35873228-2.jpg,http://santitan.ru/product/smesitel-dlya-rakoviny-kaiser-county-55011-4-2?variant_id=467768862,Каталог,269463214,467768862
1324,55244-13x,Смеситель для кухонной мойки KAISER County (55244-13),"",KAISER,5180.0,0.0,,https://static-ru.insales.ru/images/products/1/1770/486221546/36407284-1.jpg https://static-ru.insales.ru/images/products/1/1772/486221548/36407284-2.jpg,http://santitan.ru/product/smesitel-dlya-kuhonnoy-moyki-kaiser-county-55244-13-3?variant_id=467768936,Каталог,269463242,467768936
1421,BE72610122,"Смеситель для кухни (мойки) ZOLLEN BERGEN BE72610122),  с вытяжной лейкой, хром","",Zollen,5456.0,0.0,,https://static-ru.insales.ru/images/products/1/2681/486222457/29658823-1.jpg https://static-ru.insales.ru/images/products/1/2684/486222460/29658823-2.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-moyki-zollen-bergen-be72610122-s-vytyazhnoy-leykoy-hrom?variant_id=467769515,Каталог,269463441,467769515
1437,DA1432912,Смеситель для кухни (мойки) D&K Berlin Humboldt (DA1432912) зеленый,"",D&K,5080.0,0.0,10,https://static-ru.insales.ru/images/products/1/2819/486222595/29757580-1.jpg https://static-ru.insales.ru/images/products/1/2820/486222596/29757580-2.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-moyki-dk-berlin-humboldt-da1432912-zelenyy?variant_id=467769604,Каталог,269463471,467769604
1450,DA1322441,Смеситель для кухни (мойки) D&K Rhein.Lessing (DA1322441) хром,"",D&K,5360.0,0.0,10,https://static-ru.insales.ru/images/products/1/2786/486222562/29716432-1.jpg https://static-ru.insales.ru/images/products/1/2787/486222563/29716432-2.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-moyki-dk-rheinlessing-da1322441-hrom?variant_id=467769661,Каталог,269463499,467769661
1471,PU40640211,Смеситель нажимной ZOLLEN PUSH (арт.PU40640211) для умывальника,"",Zollen,5704.0,0.0,,https://static-ru.insales.ru/images/products/1/2766/486222542/29665597-1.jpg https://static-ru.insales.ru/images/products/1/2767/486222543/29665597-2.jpg,http://santitan.ru/product/smesitel-nazhimnoy-zollen-push-artpu40640211-dlya-umyvalnika?variant_id=467769770,Каталог,269463540,467769770
1477,DA1262501,Смеситель для кухни (мойки) с выдвижной лейкой D&K Rhein Mosel (DA1262501) хром,"",D&K,5630.0,0.0,10,https://static-ru.insales.ru/images/products/1/2788/486222564/29720420-1.jpg https://static-ru.insales.ru/images/products/1/2789/486222565/29720420-2.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-moyki-s-vydvizhnoy-leykoy-dk-rhein-mosel-da1262501-hrom?variant_id=467769804,Каталог,269463552,467769804
1481,DA1432201,Смеситель для биде D&K Berlin Freie (DA1432201) хром,"",D&K,5490.0,0.0,10,https://static-ru.insales.ru/images/products/1/2817/486222593/29752988-1.jpg https://static-ru.insales.ru/images/products/1/2818/486222594/29752988-2.jpg,http://santitan.ru/product/smesitel-dlya-bide-dk-berlin-freie-da1432201-hrom?variant_id=467769831,Каталог,269463561,467769831
1576,2308F chrome,Смеситель для кухонной мойки Timo Saona (2308FS chrome),"",Timo,6000.0,0.0,10,https://static-ru.insales.ru/images/products/1/3543/487386583/6014072368.jpg https://static-ru.insales.ru/images/products/1/3544/487386584/6037529112.jpg,http://santitan.ru/product/smesitel-dlya-kuhonnoy-moyki-timo-saona-2308fs-chrome?variant_id=470961037,Каталог,270055758,470961037
1582,2066FN chrome,Смеситель для кухонной мойки Timo Selene (2066FN chrome),"",Timo,5460.0,0.0,10,https://static-ru.insales.ru/images/products/1/3559/487386599/6014072660.jpg https://static-ru.insales.ru/images/products/1/3561/487386601/6037529110.jpg,http://santitan.ru/product/smesitel-dlya-kuhonnoy-moyki-timo-selene-2066fn-chrome?variant_id=470961050,Каталог,270055769,470961050
1639,0143FK chrome-gold,Смеситель для кухонной мойки Timo Ritz (0143FK chrome+gold),"",Timo,5070.0,0.0,10,https://static-ru.insales.ru/images/products/1/3717/487386757/6014064583.jpg https://static-ru.insales.ru/images/products/1/3718/487386758/6037529127.jpg,http://santitan.ru/product/smesitel-dlya-kuhonnoy-moyki-timo-ritz-0143fk-chromegold?variant_id=470961342,Каталог,270055841,470961342
1650,DA1432412,Смеситель для кухни D&K Berlin Humboldt (DA1432412),"",D&K,5080.0,0.0,10,https://static-ru.insales.ru/images/products/1/3748/487386788/6059987474.jpg https://static-ru.insales.ru/images/products/1/3749/487386789/6036694106.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-dk-berlin-humboldt-da1432412?variant_id=470961376,Каталог,270055854,470961376
1652,DA1432413,Смеситель для кухни D&K Berlin Kunste (DA1432413),"",D&K,5080.0,0.0,10,https://static-ru.insales.ru/images/products/1/3756/487386796/6036829720.jpg https://static-ru.insales.ru/images/products/1/3757/487386797/6036694106.jpg https://static-ru.insales.ru/images/products/1/3758/487386798/6059988593.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-dk-berlin-kunste-da1432413?variant_id=470961382,Каталог,270055856,470961382
1653,DA1272441,Смеситель для кухни D&K Rhein Reisling (DA1272441),"",D&K,5640.0,0.0,10,https://static-ru.insales.ru/images/products/1/3759/487386799/6036694049.jpg https://static-ru.insales.ru/images/products/1/3760/487386800/6036694044.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-dk-rhein-reisling-da1272441?variant_id=470961385,Каталог,270055857,470961385
1654,DA1432913,Смеситель для кухни D&K Berlin Kunste (DA1432913),"",D&K,5080.0,0.0,10,https://static-ru.insales.ru/images/products/1/3761/487386801/6059982100.jpg https://static-ru.insales.ru/images/products/1/3762/487386802/6059982063.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-dk-berlin-kunste-da1432913?variant_id=470961389,Каталог,270055858,470961389
1664,DA1312501,Смеситель для кухни с выдвижной лейкой D&K Rhein Speyer (DA1312501),"",D&K,5570.0,0.0,0,https://static-ru.insales.ru/images/products/1/3800/487386840/6060004251.jpg https://static-ru.insales.ru/images/products/1/3803/487386843/6060004181.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-s-vydvizhnoy-leykoy-dk-rhein-speyer-da1312501?variant_id=470961444,Каталог,270055869,470961444
1665,DA1272501,Смеситель для кухни с выдвижной лейкой D&K Rhein Reisling (DA1272501),"",D&K,5590.0,0.0,0,https://static-ru.insales.ru/images/products/1/3806/487386846/6060005625.jpg https://static-ru.insales.ru/images/products/1/3809/487386849/6060005583.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-s-vydvizhnoy-leykoy-dk-rhein-reisling-da1272501?variant_id=470961447,Каталог,270055871,470961447
1667,DA1322501,Смеситель для кухни с выдвижной лейкой D&K Rhein Lessing (DA1322501),"",D&K,5570.0,0.0,0,https://static-ru.insales.ru/images/products/1/3819/487386859/6059998459.jpg https://static-ru.insales.ru/images/products/1/3820/487386860/6059998423.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-s-vydvizhnoy-leykoy-dk-rhein-lessing-da1322501?variant_id=470961454,Каталог,270055873,470961454
1680,F7119177CP-1,Смеситель для кухни Bravat Vega (F7119177CP-1),"",Bravat,5350.0,0.0,0,https://static-ru.insales.ru/images/products/1/3842/487386882/6009702809.jpg https://static-ru.insales.ru/images/products/1/3843/487386883/6009702794.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-bravat-vega-f7119177cp-1?variant_id=470961505,Каталог,270055887,470961505
1684,F793158C-1,Смеситель для кухни Bravat Eco-D (F793158C-1),"",Bravat,5040.0,0.0,,https://static-ru.insales.ru/images/products/1/3851/487386891/6009907430.jpg https://static-ru.insales.ru/images/products/1/3852/487386892/6009907412.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-bravat-eco-d-f793158c-1?variant_id=470961529,Каталог,270055893,470961529
1685,F748162C-2,Смеситель для кухни Bravat Drop-D (F748162C-2),"",Bravat,5150.0,0.0,,https://static-ru.insales.ru/images/products/1/3854/487386894/6009907428.jpg https://static-ru.insales.ru/images/products/1/3855/487386895/6009907416.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-bravat-drop-d-f748162c-2?variant_id=470961540,Каталог,270055894,470961540
1692,F737163C-2,Смеситель для кухни Bravat Stream-D (F737163C-2),"",Bravat,5630.0,0.0,0,https://static-ru.insales.ru/images/products/1/3872/487386912/6009907234.jpg https://static-ru.insales.ru/images/products/1/3873/487386913/6009907218.jpg,http://santitan.ru/product/smesitel-dlya-kuhni-bravat-stream-d-f737163c-2?variant_id=470961586,Каталог,270055902,470961586
1801,55244-13,Смеситель для кухонной мойки KAISER County (55244-13),"",Kaiser,5190.0,0.0,0,https://static-ru.insales.ru/images/products/1/4194/487387234/6008584121.jpg https://static-ru.insales.ru/images/products/1/4195/487387235/6008584116.jpg,http://santitan.ru/product/smesitel-dlya-kuhonnoy-moyki-kaiser-county-55244-13?variant_id=470962090,Каталог,270056040,470962090
1808,00066,Смеситель для кухонной мойки KAISER ECO (66),"",Kaiser,5070.0,0.0,,https://static-ru.insales.ru/images/products/1/4209/487387249/6037529640.jpg https://static-ru.insales.ru/images/products/1/4210/487387250/6037529638.jpg,http://santitan.ru/product/smesitel-dlya-kuhonnoy-moyki-kaiser-eco-66?variant_id=470962114,Каталог,270056047,470962114
1835,TR3635-63,Смеситель для ванны с душем  RUSH Thira (TR3635-63),"",RUSH,5877.0,0.0,10,https://static-ru.insales.ru/images/products/1/4278/487387318/6060008063.jpg https://static-ru.insales.ru/images/products/1/4279/487387319/6060008037.jpg,http://santitan.ru/product/smesitel-dlya-vanny-s-dushem-rush-thira-tr3635-63?variant_id=470962295,Каталог,270056077,470962295
1837,GZ3735-51,Смеситель для ванны с душем  RUSH Gozo (GZ3735-51),"",RUSH,5201.0,0.0,10,https://static-ru.insales.ru/images/products/1/4283/487387323/6060008045.jpg https://static-ru.insales.ru/images/products/1/4284/487387324/6060007990.jpg,http://santitan.ru/product/smesitel-dlya-vanny-s-dushem-rush-gozo-gz3735-51?variant_id=470962301,Каталог,270056079,470962301
1845,BI7650-44,Смеситель для ванны RUSH Bianki (BI7650-44),"",RUSH,5180.0,0.0,10,https://static-ru.insales.ru/images/products/1/4301/487387341/6017996458.jpg https://static-ru.insales.ru/images/products/1/4303/487387343/6017996453.jpg,http://santitan.ru/product/smesitel-dlya-vanny-rush-bianki-bi7650-44?variant_id=470962357,Каталог,270056087,470962357
1852,ED7735-44,Смеситель для ванны RUSH Edge (ED7735-44),"",RUSH,5618.0,0.0,10,https://static-ru.insales.ru/images/products/1/4317/487387357/6017996803.jpg https://static-ru.insales.ru/images/products/1/4318/487387358/6017996791.jpg,http://santitan.ru/product/smesitel-dlya-vanny-rush-edge-ed7735-44?variant_id=470962389,Каталог,270056095,470962389
1854,ED7735-51,Смеситель для ванны RUSH Edge (ED7735-51),"",RUSH,5751.0,0.0,10,https://static-ru.insales.ru/images/products/1/4321/487387361/6035941499.jpg https://static-ru.insales.ru/images/products/1/4322/487387362/6035941498.jpg,http://santitan.ru/product/smesitel-dlya-vanny-rush-edge-ed7735-51?variant_id=470962396,Каталог,270056097,470962396
1855,BA3935-44,Смеситель для ванны RUSH Balearic (BA3935-44),"",RUSH,5861.0,0.0,10,https://static-ru.insales.ru/images/products/1/4323/487387363/6017996471.jpg https://static-ru.insales.ru/images/products/1/4324/487387364/6017996464.jpg,http://santitan.ru/product/smesitel-dlya-vanny-rush-balearic-ba3935-44?variant_id=470962400,Каталог,270056098,470962400
1857,VI7135-44,Смеситель для ванны RUSH Victoria (VI7135-44),"",RUSH,5189.0,0.0,10,https://static-ru.insales.ru/images/products/1/4328/487387368/6023165926.jpg https://static-ru.insales.ru/images/products/1/4329/487387369/6023165924.jpg,http://santitan.ru/product/smesitel-dlya-vanny-rush-victoria-vi7135-44?variant_id=470962408,Каталог,270056100,470962408
1858,VI7135-16,Смеситель для ванны RUSH Victoria (VI7135-16),"",RUSH,5846.0,0.0,10,https://static-ru.insales.ru/images/products/1/4330/487387370/6017996836.jpg https://static-ru.insales.ru/images/products/1/4331/487387371/6017996830.jpg,http://santitan.ru/product/smesitel-dlya-vanny-rush-victoria-vi7135-16?variant_id=470962414,Каталог,270056101,470962414
1861,CO4240-51,Смеситель для ванны RUSH Corsica (CO4240-51),"",RUSH,5331.0,0.0,10,https://static-ru.insales.ru/images/products/1/4336/487387376/6017996785.jpg https://static-ru.insales.ru/images/products/1/4337/487387377/6017996783.jpg,http://santitan.ru/product/smesitel-dlya-vanny-rush-corsica-co4240-51?variant_id=470962437,Каталог,270056104,470962437
1862,FI1835-51,Смеситель для ванны RUSH Fiji (FI1835-51),"",RUSH,5443.0,0.0,10,https://static-ru.insales.ru/images/products/1/4338/487387378/6035941506.jpg https://static-ru.insales.ru/images/products/1/4339/487387379/6035941501.jpg,http://santitan.ru/product/smesitel-dlya-vanny-rush-fiji-fi1835-51?variant_id=470962446,Каталог,270056105,470962446
1892,ST1235-63,Смеситель для ванны с душем  RUSH Socotra (ST1235-63),"",RUSH,5091.0,0.0,10,https://static-ru.insales.ru/images/products/1/4404/487387444/6017996789.jpg https://static-ru.insales.ru/images/products/1/4405/487387445/6017996786.jpg,http://santitan.ru/product/smesitel-dlya-vanny-s-dushem-rush-socotra-st1235-63?variant_id=470962596,Каталог,270056139,470962596
1897,IS6535-63,Смеситель для ванны с душем  RUSH Island (IS6535-63),"",RUSH,5229.0,0.0,10,https://static-ru.insales.ru/images/products/1/4415/487387455/6017996395.jpg https://static-ru.insales.ru/images/products/1/4416/487387456/6017996380.jpg,http://santitan.ru/product/smesitel-dlya-vanny-s-dushem-rush-island-is6535-63?variant_id=470962623,Каталог,270056144,470962623
1898,BE5535-51,Смеситель для ванны с душем  RUSH Bering (BE5535-51),"",RUSH,5914.0,0.0,10,https://static-ru.insales.ru/images/products/1/4417/487387457/6017996411.jpg https://static-ru.insales.ru/images/products/1/4418/487387458/6017996404.jpg,http://santitan.ru/product/smesitel-dlya-vanny-s-dushem-rush-bering-be5535-51?variant_id=470962626,Каталог,270056145,470962626
1913,DA1293101,Смеситель для душа D&K Rhein Hertz (DA1293101),"",D&K,5970.0,0.0,0,https://static-ru.insales.ru/images/products/1/4450/487387490/6060917593.jpg https://static-ru.insales.ru/images/products/1/4451/487387491/6060917584.jpg,http://santitan.ru/product/smesitel-dlya-dusha-dk-rhein-hertz-da1293101?variant_id=470962710,Каталог,270056161,470962710
1925,DA1394601,Смеситель для душа встраиваемый D&K Rhein Marx (DA1394601),"",D&K,5290.0,0.0,10,https://static-ru.insales.ru/images/products/1/4486/487387526/6036357545.jpg https://static-ru.insales.ru/images/products/1/4487/487387527/6036357521.jpg,http://santitan.ru/product/smesitel-dlya-dusha-vstraivaemyy-dk-rhein-marx-da1394601?variant_id=470962774,Каталог,270056174,470962774
1946,DA1383201,Смеситель для ванны D&K Hessen Grimm (DA1383201),"",D&K,5790.0,0.0,10,https://static-ru.insales.ru/images/products/1/4535/487387575/6060909817.jpg https://static-ru.insales.ru/images/products/1/4536/487387576/6060909778.jpg,http://santitan.ru/product/smesitel-dlya-vanny-dk-hessen-grimm-da1383201?variant_id=470962866,Каталог,270056199,470962866
1954,DA1343201,Смеситель для ванны D&K Rhein Ambrosius (DA1343201),"",D&K,5790.0,0.0,10,https://static-ru.insales.ru/images/products/1/4556/487387596/6060903812.jpg https://static-ru.insales.ru/images/products/1/4557/487387597/6060903809.jpg,http://santitan.ru/product/smesitel-dlya-vanny-dk-rhein-ambrosius-da1343201?variant_id=470962916,Каталог,270056210,470962916
1955,DA1353201,Смеситель для ванны D&K Rhein Paulinus (DA1353201),"",D&K,5790.0,0.0,10,https://static-ru.insales.ru/images/products/1/4558/487387598/6060905797.jpg https://static-ru.insales.ru/images/products/1/4559/487387599/6060905782.jpg,http://santitan.ru/product/smesitel-dlya-vanny-dk-rhein-paulinus-da1353201?variant_id=470962923,Каталог,270056211,470962923
1970,DA1393101,Смеситель для душа D&K Rhein Marx (DA1393101),"",D&K,5310.0,0.0,10,https://static-ru.insales.ru/images/products/1/4596/487387636/6036357534.jpg https://static-ru.insales.ru/images/products/1/4598/487387638/6036357531.jpg,http://santitan.ru/product/smesitel-dlya-dusha-dk-rhein-marx-da1393101?variant_id=470963008,Каталог,270056227,470963008
1980,DA1473301,Смеситель для ванны D&K Rhein Bach (DA1473301),"",D&K,5270.0,0.0,10,https://static-ru.insales.ru/images/products/1/4663/487387703/6060890985.jpg https://static-ru.insales.ru/images/products/1/4664/487387704/6060890979.jpg,http://santitan.ru/product/smesitel-dlya-vanny-dk-rhein-bach-da1473301?variant_id=470963055,Каталог,270056240,470963055
1997,F9351385CP-01-RUS,Смеситель для душа Bravat Arden (F9351385CP-01-RUS),"",Bravat,5680.0,0.0,0,https://static-ru.insales.ru/images/products/1/4703/487387743/6009907362.jpg https://static-ru.insales.ru/images/products/1/4704/487387744/6009907357.jpg,http://santitan.ru/product/smesitel-dlya-dusha-bravat-arden-f9351385cp-01-rus?variant_id=470963126,Каталог,270056264,470963126
2009,F637163C-01,Смеситель для ванны c коротким изливом Bravat Stream-D (F637163C-01),"",Bravat,5940.0,0.0,,https://static-ru.insales.ru/images/products/1/4733/487387773/6009907530.jpg https://static-ru.insales.ru/images/products/1/4734/487387774/6009907526.jpg,http://santitan.ru/product/smesitel-dlya-vanny-c-korotkim-izlivom-bravat-stream-d-f637163c-01?variant_id=470963179,Каталог,270056280,470963179
2012,F64898C-01A,Смеситель для ванны с коротким изливом Bravat Drop (F64898C-01A),"",Bravat,5200.0,0.0,0,https://static-ru.insales.ru/images/products/1/4740/487387780/6009697917.jpg https://static-ru.insales.ru/images/products/1/4741/487387781/6009697913.jpg,http://santitan.ru/product/smesitel-dlya-vanny-s-korotkim-izlivom-bravat-drop-f64898c-01a?variant_id=470963191,Каталог,270056284,470963191
2013,F648162C-B-RUS,Смеситель для ванны с коротким изливом с аксессуарами Bravat Drop-D (F648162C-B-RUS),"",Bravat,5870.0,0.0,,https://static-ru.insales.ru/images/products/1/4743/487387783/6009907236.jpg https://static-ru.insales.ru/images/products/1/4744/487387784/6009697913.jpg,http://santitan.ru/product/smesitel-dlya-vanny-s-korotkim-izlivom-s-aksessuarami-bravat-drop-d-f648162c-b-rus?variant_id=470963195,Каталог,270056286,470963195
2021,F9120178CP-01,Смеситель для душа Bravat Alfa (F9120178CP-01),"",Bravat,5620.0,0.0,0,https://static-ru.insales.ru/images/products/1/4774/487387814/6009907507.jpg https://static-ru.insales.ru/images/products/1/4775/487387815/6009907497.jpg,http://santitan.ru/product/smesitel-dlya-dusha-bravat-alfa-f9120178cp-01?variant_id=470963214,Каталог,270056297,470963214
2031,FB848238CP-3-RUS,Смеситель встраиваемый в стену 3-функц (латунное тело в комплекте) Bravat Eler (FB848238CP-3-RUS),"",Bravat,5850.0,0.0,0,https://static-ru.insales.ru/images/products/1/4789/487387829/6009907470.jpg https://static-ru.insales.ru/images/products/1/4791/487387831/6009907463.jpg,http://santitan.ru/product/smesitel-vstraivaemyy-v-stenu-3-funkts-latunnoe-telo-v-komplekte-bravat-eler-fb848238cp-3-rus?variant_id=470963248,Каталог,270056309,470963248
2053,F648162C-01,Смеситель для ванны c коротким изливом Bravat Drop-D (F648162C-01),"",Bravat,5200.0,0.0,,https://static-ru.insales.ru/images/products/1/4838/487387878/6009697940.jpg https://static-ru.insales.ru/images/products/1/4839/487387879/6009697913.jpg,http://santitan.ru/product/smesitel-dlya-vanny-c-korotkim-izlivom-bravat-drop-d-f648162c-01?variant_id=470963316,Каталог,270056342,470963316
2057,FB848238CP-2-RUS,Смеситель встраиваемый в стену 2-функц (латунное тело в комплекте) Bravat Eler (FB848238CP-2-RUS),"",Bravat,5410.0,0.0,0,https://static-ru.insales.ru/images/products/1/4845/487387885/6009907321.jpg https://static-ru.insales.ru/images/products/1/4847/487387887/6009907319.jpg,http://santitan.ru/product/smesitel-vstraivaemyy-v-stenu-2-funkts-latunnoe-telo-v-komplekte-bravat-eler-fb848238cp-2-rus?variant_id=470963329,Каталог,270056346,470963329
2064,F6111158C-B,Смеситель для ванны с коротким изливом с аксессуарами Bravat Eco (F6111147C-B),"",Bravat,5010.0,0.0,,https://static-ru.insales.ru/images/products/1/4862/487387902/6009907390.jpg https://static-ru.insales.ru/images/products/1/4863/487387903/6009907378.jpg,http://santitan.ru/product/smesitel-dlya-vanny-s-korotkim-izlivom-s-aksessuarami-bravat-eco-f6111147c-b?variant_id=470963343,Каталог,270056354,470963343
2069,F693158C-B,Смеситель для ванны c коротким изливом с аксессуарами Bravat Eco-D (F693158C-B),"",Bravat,5010.0,0.0,,https://static-ru.insales.ru/images/products/1/4873/487387913/6009907207.jpg https://static-ru.insales.ru/images/products/1/4874/487387914/6009697939.jpg,http://santitan.ru/product/smesitel-dlya-vanny-c-korotkim-izlivom-s-aksessuarami-bravat-eco-d-f693158c-b?variant_id=470963353,Каталог,270056361,470963353
